,thermal_stress,air_pollution,green_roof
9060,3,2,0
9061,3,2,0
9062,3,2,1
9063,3,2,1
9064,3,2,1
9065,3,2,0
9066,3,2,1
9067,3,2,0
9068,3,2,1
9069,3,2,1
9070,3,2,1
9071,2,3,0
9072,2,2,0
9073,2,2,1
9074,2,2,1
9075,2,2,0
9078,2,3,1
9079,2,3,1
9080,2,2,0
9081,2,2,0
9082,2,2,0
9083,3,3,0
9084,3,2,0
9085,3,2,0
9086,3,2,1
9087,3,2,0
9088,3,2,1
9089,3,2,0
9090,3,2,0
9091,3,2,1
9092,3,2,0
9094,3,3,1
9095,3,3,1
9096,3,2,1
9098,3,2,0
9099,3,2,0
9100,3,2,0
9102,3,2,0
9103,3,2,0
9104,3,2,0
9105,3,2,0
9106,3,2,1
9107,3,2,0
9108,3,2,1
9109,3,2,1
9110,3,2,0
9114,2,2,0
9115,3,2,0
9116,3,2,1
9117,3,2,0
9119,3,2,1
9120,3,2,0
9121,3,2,0
9122,3,2,0
9123,3,2,1
9124,3,2,0
9125,3,2,0
9126,3,2,0
9128,3,2,1
9130,2,2,0
9133,3,2,0
9134,3,2,0
9135,3,2,0
9136,3,2,0
9137,3,2,0
9138,3,2,0
9139,2,2,0
9141,2,2,1
9142,2,2,0
9143,2,2,1
9146,2,2,0
9147,2,2,1
9148,2,2,1
9149,3,2,1
9150,3,2,0
9151,3,2,0
9152,3,2,1
9153,3,2,0
9154,3,2,0
9155,3,2,0
9156,3,2,0
9157,3,2,0
9158,2,2,0
9160,2,2,0
9161,2,2,0
9162,2,2,0
9163,2,2,0
9164,2,2,0
9165,2,2,0
9166,2,2,0
9167,2,2,0
9168,2,2,0
9169,2,2,0
9170,2,2,0
9171,2,2,0
9173,2,2,1
9174,2,2,0
9175,2,2,0
9176,2,2,1
9177,2,2,1
9178,2,2,1
9179,2,2,0
9180,2,2,0
9181,2,2,1
9182,2,2,0
9187,2,2,0
9188,2,2,0
9189,2,2,0
9190,2,2,0
9191,2,3,0
9193,2,3,0
9194,2,3,0
9195,2,3,0
9196,2,3,0
9197,2,3,1
9198,2,3,1
9199,2,3,1
9200,2,3,0
9201,2,3,0
9202,2,3,0
9203,2,3,0
9204,2,3,0
9205,2,3,1
9206,2,2,0
9207,2,2,0
9208,2,2,0
9209,2,2,0
9210,2,2,1
9211,2,2,1
9212,2,2,1
9213,2,2,0
9214,2,2,0
9215,2,2,0
9216,2,2,0
9217,2,2,1
9218,2,2,1
9219,2,2,1
9220,2,2,0
9221,2,2,0
9222,2,2,0
9223,2,2,1
9224,2,2,1
9225,2,2,0
9226,2,2,1
9227,2,2,0
9228,2,2,0
9230,2,2,1
9231,2,3,0
9233,2,3,0
9234,2,3,0
9235,2,3,0
9236,2,3,0
9237,2,3,0
9238,2,3,0
9239,2,3,1
9240,2,3,0
9241,2,3,1
9242,2,3,1
9243,2,3,1
9244,2,3,1
9245,2,3,1
9246,2,3,1
9248,2,3,1
9249,2,3,1
9250,2,3,0
9251,2,3,1
9252,2,3,1
9253,2,3,1
9254,2,3,1
9255,2,3,1
9256,2,3,0
9257,2,3,0
9258,2,3,1
9259,2,3,1
9260,2,3,1
9261,2,3,1
9262,2,3,1
9263,2,3,1
9265,2,3,1
9266,2,3,1
9268,2,3,1
9269,2,3,1
9270,2,3,0
9271,2,3,1
9272,2,3,1
9273,2,3,1
9274,2,3,0
9275,2,3,1
9276,2,3,1
9277,2,3,1
9278,2,3,1
9279,2,3,1
9280,2,3,0
9281,2,3,1
9282,2,3,0
9283,2,3,1
9284,2,3,1
9285,2,3,0
9286,2,3,0
9287,2,3,1
9288,2,3,0
9289,2,3,1
9290,2,3,0
9291,2,3,1
9292,2,3,0
9293,2,3,1
9294,2,3,1
9295,2,3,0
9296,2,3,1
9297,2,3,1
9298,2,3,1
9299,2,3,0
9300,2,3,1
9301,2,3,1
9302,2,3,1
9303,2,3,1
9304,2,3,1
9305,2,3,1
9306,2,3,1
9307,2,3,1
9308,2,3,1
9309,2,3,0
9310,2,3,1
9311,2,3,0
9312,2,3,1
9313,2,3,1
9314,2,3,1
9315,2,3,1
9316,2,3,1
9317,2,3,1
9318,2,3,1
9320,2,3,0
9321,2,3,0
9322,2,3,0
9323,2,3,0
9324,2,3,1
9325,2,3,0
9326,2,3,0
9327,2,3,0
9328,2,3,1
9329,2,3,1
9330,2,3,1
9331,2,2,0
9332,2,2,0
9333,2,2,0
9334,2,2,0
9335,2,3,0
9336,2,3,0
9337,2,3,0
9338,2,3,0
9340,2,3,1
9342,2,2,1
9343,2,2,1
9344,2,2,0
9345,2,2,0
9346,2,2,0
9347,2,3,0
9348,2,3,0
9349,2,3,0
9350,2,3,0
9351,2,3,1
9352,2,3,1
9353,2,3,1
9354,2,3,1
9356,2,2,1
9357,2,2,0
9358,2,2,1
9359,2,3,1
9360,2,3,0
9361,2,2,0
9362,2,3,0
9363,2,3,0
9364,2,3,1
9365,2,3,1
9366,2,3,1
9368,2,2,0
9369,2,2,1
9370,2,2,1
9371,2,3,1
9372,2,3,1
9373,2,3,1
9374,2,3,1
9375,2,2,0
9376,2,2,1
9377,2,2,1
9378,2,3,1
9379,2,3,1
9380,2,3,1
9381,2,3,1
9382,2,3,1
9383,2,3,1
9384,2,3,1
9385,2,2,1
9386,2,2,1
9388,2,2,0
9389,2,2,0
9390,2,2,1
9391,2,3,1
9392,2,2,0
9393,2,2,1
9394,2,2,1
9395,2,2,1
9396,2,2,0
9397,2,2,0
9398,2,2,0
9399,2,2,1
9400,2,3,1
9401,2,3,1
9402,2,3,0
9405,2,2,1
9406,2,2,0
9407,2,2,0
9408,2,2,1
9409,2,3,1
9410,2,3,1
9411,2,2,0
9412,2,2,0
9413,2,2,0
9414,2,2,0
9415,2,2,0
9416,2,2,0
9417,2,3,0
9418,2,3,0
9419,2,3,0
9420,2,3,0
9421,2,3,1
9422,2,3,0
9423,2,3,1
9424,2,3,1
9425,2,3,1
9426,2,3,0
9427,2,3,1
9428,2,3,0
9430,2,2,1
9431,2,2,0
9432,2,3,0
9433,2,3,1
9434,2,3,1
9436,2,3,0
9437,2,3,0
9438,2,3,1
9439,2,3,0
9440,2,3,0
9441,2,3,0
9442,2,3,0
9443,2,3,1
9444,2,3,1
9445,2,3,0
9446,2,3,0
9447,2,3,0
9450,2,3,1
9451,2,3,0
9452,2,3,1
9453,2,3,1
9454,2,3,0
9455,2,3,0
9456,2,3,0
9457,2,3,1
9458,2,3,1
9459,2,3,0
9460,2,3,1
9461,2,3,0
9462,2,3,0
9463,2,3,1
9464,2,3,0
9465,2,3,1
9466,2,3,1
9467,2,3,0
9468,2,3,0
9469,2,3,0
9470,2,3,0
9471,2,3,1
9472,2,3,0
9473,2,3,0
9474,2,3,0
9475,2,3,1
9476,2,3,1
9477,2,3,0
9479,2,3,0
9480,2,3,0
9481,2,3,1
9482,2,3,0
9483,2,3,0
9484,2,3,0
9491,2,2,0
9492,2,2,1
9493,2,2,0
9496,2,2,1
9497,2,2,0
9498,2,2,1
9499,2,3,1
9500,2,3,1
9501,2,3,1
9502,2,3,1
9503,2,3,1
9504,2,3,1
9505,2,2,0
9506,2,2,0
9507,2,2,1
9508,2,2,1
9509,2,2,1
9511,2,3,0
9512,2,3,0
9513,2,3,0
9514,2,2,0
9515,2,2,1
9516,2,2,0
9517,2,2,0
9518,2,2,1
9519,2,2,0
9520,2,2,1
9521,2,2,0
9522,2,2,1
9524,2,2,1
9525,2,2,1
9526,2,2,1
9527,2,2,1
9528,2,2,1
9529,2,2,0
9530,2,2,0
9531,2,2,1
9532,2,2,1
9533,2,2,1
9535,2,2,1
9536,2,2,0
9537,2,2,0
9538,2,2,0
9539,2,2,1
9540,2,2,1
9542,2,2,0
9543,2,2,1
9544,2,2,1
9545,2,2,0
9547,2,2,1
9548,2,2,1
9549,2,2,1
9550,2,2,1
9551,2,2,1
9557,2,2,0
9558,2,2,1
9559,2,2,0
9560,2,2,0
9561,2,2,0
9564,2,2,1
9565,2,2,1
9566,2,2,1
9567,2,2,0
9568,2,2,0
9569,2,2,1
9570,2,2,0
9572,2,2,0
9573,2,2,0
9574,2,2,0
9575,2,2,0
9576,2,2,0
9577,2,2,1
9578,2,2,0
9579,2,2,0
9580,2,2,1
9581,2,2,0
9582,2,2,1
9583,2,2,0
9584,2,2,0
9585,2,2,1
9586,2,2,0
9587,2,2,1
9588,2,2,0
9589,2,2,1
9590,2,2,1
9592,2,2,0
9595,2,2,0
9596,2,2,0
9597,2,2,1
9599,2,2,1
9600,2,2,0
9602,2,2,1
9603,2,2,1
9604,2,2,1
9605,2,2,1
9606,2,2,0
9607,2,2,1
9608,2,2,0
9609,2,2,1
9610,2,2,1
9614,2,2,1
9615,2,2,1
9617,2,2,0
9618,2,2,0
9619,2,2,0
9620,2,2,1
9621,2,2,1
9622,2,2,0
9623,2,3,1
9624,2,3,1
9625,2,3,1
9626,2,2,1
9627,2,2,1
9628,2,3,0
9629,2,3,0
9630,2,3,0
9631,2,3,0
9632,2,3,0
9633,2,2,1
9635,2,2,1
9637,2,2,1
9638,2,2,0
9640,2,3,0
9641,2,3,0
9642,2,2,0
9643,2,2,0
9644,2,2,0
9645,2,2,0
9646,2,3,0
9647,2,3,0
9648,2,3,0
9649,2,2,0
9655,2,1,0
9656,2,1,0
9657,2,2,1
9658,2,2,1
9659,2,2,1
9661,2,2,0
9662,2,2,0
9663,2,2,0
9664,2,2,1
9665,2,2,1
9666,2,2,0
9667,2,2,0
9668,2,2,1
9669,2,2,1
9671,2,2,0
9672,2,2,1
9673,2,2,0
9674,2,2,0
9675,2,2,1
9677,2,2,0
9678,2,2,1
9679,2,2,1
9680,2,2,1
9681,2,2,1
9682,2,2,1
9683,2,2,0
9684,2,2,1
9686,2,2,1
9687,2,2,0
9688,2,2,1
9689,2,2,0
9690,2,2,1
9691,2,2,1
9692,2,2,0
9693,2,2,1
9694,2,2,1
9695,2,2,0
9696,2,2,0
9697,2,2,0
9698,2,1,0
9699,2,1,1
9700,2,1,0
9701,2,1,0
9702,2,1,0
9703,2,2,1
9704,2,2,0
9705,2,2,0
9706,2,2,1
9707,2,2,0
9708,2,2,0
9709,2,2,1
9710,2,2,1
9712,2,1,1
9714,2,1,1
9715,2,1,0
9716,2,2,1
9717,2,1,0
9718,2,1,1
9719,2,1,1
9720,2,1,0
9721,2,1,0
9722,2,1,1
9723,2,1,0
9724,2,1,0
9725,2,1,0
9726,2,1,0
9727,2,1,0
9728,2,1,0
9729,2,1,0
9730,2,1,0
9731,2,2,0
9733,2,2,0
9734,2,2,1
9735,2,2,1
9736,2,2,1
9737,2,2,1
9738,2,2,1
9739,2,2,1
9740,2,2,0
9741,2,2,1
9742,2,2,0
9743,2,2,0
9744,2,2,0
9745,2,2,1
9746,2,2,0
9747,2,2,0
9748,2,2,0
9750,2,2,0
9751,2,2,0
9752,2,2,1
9753,2,2,1
9754,2,2,0
9755,2,2,0
9756,2,2,1
9757,2,2,1
9758,2,2,0
9759,2,2,1
9760,2,2,0
9761,2,2,0
9762,2,2,0
9763,2,2,0
9764,2,2,1
9765,2,2,0
9766,2,2,0
9767,2,2,0
9768,2,2,1
9769,2,2,0
9770,2,2,0
9771,2,2,0
9772,2,2,0
9773,2,2,1
9774,2,2,1
9775,2,2,1
9776,2,2,0
9777,2,2,0
9778,2,2,0
9779,2,2,0
9780,2,2,1
9781,2,2,0
9782,2,2,1
9783,2,2,1
9784,2,2,0
9785,2,2,1
9786,2,2,0
9787,2,2,0
9788,2,2,1
9789,2,2,1
9790,2,2,1
9791,2,2,0
9792,2,2,1
9793,2,2,1
9794,2,2,0
9795,2,2,1
9796,2,2,1
9797,2,2,1
9798,2,2,0
9800,2,2,0
9801,2,2,0
9802,2,2,0
9803,2,2,1
9804,2,2,1
9805,2,2,0
9807,2,2,0
9808,2,2,0
9809,2,2,1
9812,2,2,0
9813,2,2,0
9815,2,2,0
9817,2,2,0
9819,2,2,1
9821,2,2,0
9823,2,2,0
9824,2,2,0
9825,2,2,0
9826,2,2,0
9827,2,2,0
9828,2,2,0
9829,2,2,0
9830,2,2,0
9831,2,2,0
9832,2,2,0
9833,2,2,0
9834,2,2,1
9835,2,2,0
9836,2,2,1
9839,2,2,0
9840,2,2,1
9841,2,2,1
9842,2,2,1
9843,2,2,1
9844,2,2,0
9845,2,2,0
9846,2,2,0
9847,2,2,1
9848,2,2,0
9849,2,2,0
9850,2,2,0
9851,2,2,1
9852,2,2,1
9853,2,2,1
9854,2,2,0
9856,2,2,0
9857,2,2,1
9858,2,2,0
9859,2,1,1
9860,2,1,1
9861,2,1,0
9862,2,1,0
9863,2,2,1
9864,2,2,1
9865,2,2,1
9867,2,2,0
9875,2,2,1
9876,2,2,0
9877,2,2,1
9878,2,2,0
9881,2,2,0
9882,2,2,0
9883,2,2,1
9884,2,2,1
9886,2,1,0
9887,2,1,0
9888,2,1,0
9889,2,1,0
9890,2,1,1
9891,2,2,1
9893,2,2,0
9894,2,2,0
9896,2,1,0
9897,2,1,1
9900,2,1,0
9901,2,2,0
9902,2,1,1
9903,2,1,1
9904,2,1,1
9912,2,2,0
9913,2,2,0
9914,2,2,0
9916,2,2,0
9919,2,2,0
9921,2,2,1
9923,2,2,0
9924,2,2,1
9926,2,2,0
9927,2,2,0
9928,2,2,0
9929,2,2,1
9930,2,2,1
9931,2,2,0
9933,2,2,0
9934,2,2,0
9939,2,2,1
9940,2,2,0
9942,2,2,1
9943,2,2,1
9944,2,2,0
9945,2,2,1
9946,2,2,0
9947,2,2,1
9948,2,2,1
9949,2,2,0
9950,2,2,0
9951,2,2,0
9952,2,2,1
9953,2,2,1
9954,2,2,1
9955,2,2,1
9956,2,2,1
9957,2,2,0
9958,2,2,0
9959,2,2,0
9960,2,2,1
9962,2,2,1
9963,2,2,1
9964,2,2,1
9965,2,2,0
9966,2,2,0
9967,2,2,0
9969,2,2,0
9970,2,2,0
9971,2,2,0
9972,2,2,0
9973,2,2,0
9974,2,2,1
9975,2,2,0
9976,2,2,0
9977,2,2,0
9978,2,2,0
9979,2,2,1
9980,2,2,1
9981,2,2,1
9982,2,2,1
9983,2,2,1
9984,2,2,0
9985,2,2,0
9986,2,2,1
9988,2,2,1
9989,2,2,1
9990,2,2,1
9992,2,2,1
9993,2,2,0
9994,2,2,1
9995,2,2,1
9996,2,2,1
9997,2,2,1
9998,2,2,1
9999,2,2,1
10000,2,2,0
10001,2,2,1
10002,2,2,0
10003,2,2,0
10005,2,2,1
10007,2,2,1
10008,2,2,1
10009,2,2,1
10010,2,2,0
10011,2,2,0
10013,1,2,1
10014,1,2,1
10015,1,2,0
10016,1,2,1
10017,1,2,1
10018,1,2,1
10019,1,2,1
10020,2,2,1
10021,2,2,0
10022,2,2,1
10023,2,2,1
10024,2,2,1
10025,2,2,0
10026,2,2,0
10027,1,2,1
10028,1,2,1
10029,1,2,0
10030,1,2,0
10031,1,2,0
10032,1,2,1
10033,2,2,1
10034,2,2,1
10035,2,2,1
10036,2,2,1
10037,2,2,1
10038,2,2,0
10039,2,2,1
10040,1,2,1
10041,1,2,1
10042,1,2,1
10043,1,2,1
10044,1,2,0
10045,1,2,1
10046,1,2,1
10048,1,2,0
10050,1,2,1
10051,1,2,1
10052,2,2,0
10053,2,2,0
10054,2,2,1
10055,2,2,1
10056,2,2,0
10057,1,2,0
10058,1,2,1
10059,1,2,0
10060,1,2,0
10061,1,2,1
10062,1,2,0
10063,1,2,1
10064,1,2,1
10065,1,2,0
10066,1,2,1
10067,1,2,1
10068,1,2,1
10069,1,2,1
10070,1,2,1
10071,1,2,1
10072,1,2,1
10073,1,2,1
10074,1,2,0
10075,2,2,0
10076,2,2,1
10077,2,2,0
10078,2,2,1
10079,2,2,1
10080,2,2,1
10081,2,2,1
10082,2,2,0
10083,1,2,0
10084,1,2,1
10085,1,2,1
10086,1,2,0
10087,1,2,0
10088,1,2,1
10089,1,2,1
10090,1,2,0
10091,1,2,1
10092,2,2,1
10093,1,2,0
10094,2,2,1
10095,2,2,1
10097,2,2,0
10098,2,2,1
10099,2,2,1
10100,2,2,1
10101,2,2,1
10102,2,2,0
10103,2,2,1
10104,2,2,0
10105,2,2,1
10106,2,2,1
10107,2,2,0
10108,2,2,0
10109,2,2,0
10110,2,2,1
10111,2,2,1
10112,2,2,1
10113,2,2,1
10114,2,2,0
10116,2,2,0
10117,2,2,1
10118,2,2,0
10119,2,2,0
10120,2,2,1
10121,2,2,1
10122,2,2,0
10123,2,2,0
10125,2,2,1
10126,2,2,0
10127,2,2,1
10128,2,2,0
10129,2,2,1
10130,2,2,1
10131,2,2,1
10132,2,2,0
10133,2,2,1
10134,2,2,1
10137,2,2,0
10138,2,2,1
10139,2,2,1
10140,2,2,1
10141,2,2,1
10142,2,2,1
10143,2,2,0
10144,2,2,0
10145,2,2,1
10146,2,2,1
10147,2,2,1
10149,2,2,0
10150,2,2,0
10151,2,2,0
10152,2,2,0
10153,2,2,0
10154,2,2,0
10155,2,2,0
10156,2,2,0
10157,2,2,1
10158,2,2,1
10159,2,2,1
10160,2,2,1
10161,2,2,1
10162,2,2,1
10163,2,2,1
10164,2,2,1
10165,2,2,0
10166,2,2,1
10167,2,2,0
10170,2,2,0
10171,2,2,0
10172,2,2,1
10173,2,2,1
10174,2,2,0
10175,2,2,0
10176,2,2,0
10177,2,2,0
10178,2,2,1
10179,2,2,1
10180,2,2,1
10181,2,2,0
10182,2,2,1
10183,2,2,0
10184,2,2,1
10185,2,2,0
10186,2,2,0
10187,2,2,1
10188,2,2,0
10190,2,2,0
10191,2,2,1
10192,2,2,1
10193,2,2,1
10194,2,2,1
10195,2,2,1
10196,2,2,1
10197,2,2,0
10200,2,2,0
10201,2,2,1
10203,2,2,0
10205,2,2,0
10206,2,2,0
10207,2,2,0
10208,2,2,0
10209,2,2,0
10210,1,2,0
10211,1,2,0
10212,1,2,0
10213,1,2,0
10214,1,2,1
10216,1,2,0
10217,1,2,0
10219,1,2,1
10220,1,2,1
10221,1,2,1
10222,1,2,1
10223,1,2,0
10224,1,2,1
10225,1,2,1
10226,1,2,1
10227,1,2,1
10228,1,2,1
10229,1,2,1
10230,1,2,1
10231,1,2,1
10232,1,2,1
10234,1,2,1
10235,1,2,1
10236,1,2,1
10237,1,2,1
10238,1,2,0
10239,1,2,1
10240,1,2,1
10241,1,2,0
10242,2,2,0
10243,2,2,0
10244,2,2,0
10245,2,2,1
10246,2,2,1
10248,2,2,1
10249,2,2,0
10250,2,2,0
10251,2,2,0
10252,2,2,1
10255,2,2,1
10256,2,2,1
10258,2,2,0
10259,2,2,0
10260,2,2,0
10261,2,2,1
10262,2,2,0
10263,2,2,0
10264,2,2,0
10265,2,2,0
10267,2,2,0
10268,2,2,1
10269,2,2,0
10270,2,2,0
10271,2,2,0
10272,2,2,1
10273,2,2,1
10274,2,2,1
10275,2,2,0
10276,2,2,0
10277,2,2,0
10278,2,2,0
10280,2,2,0
10281,2,2,0
10282,2,2,0
10283,2,2,1
10284,2,2,0
10285,2,2,1
10286,2,2,0
10287,2,2,0
10288,2,2,0
10289,2,2,0
10290,2,2,0
10291,2,2,0
10292,2,2,1
10293,2,2,1
10294,2,2,0
10295,2,2,1
10296,2,2,0
10297,2,2,0
10298,2,2,1
10299,2,2,0
10300,2,2,0
10301,2,2,0
10302,2,2,0
10307,2,2,0
10308,2,2,1
10309,2,2,0
10310,2,2,1
10311,2,2,0
10312,2,2,0
10313,2,2,1
10314,2,2,1
10315,2,2,1
10316,2,2,0
10317,2,2,1
10318,2,2,0
10319,2,2,1
10320,2,2,0
10321,2,2,1
10322,2,2,1
10323,2,2,0
10324,2,2,1
10325,2,2,0
10326,2,2,1
10327,1,2,0
10328,1,2,1
10329,1,2,1
10330,1,2,0
10332,1,2,1
10333,1,2,1
10334,1,2,0
10335,1,2,0
10336,1,2,0
10337,1,2,0
10338,1,2,1
10339,1,2,0
10340,1,2,0
10341,1,2,0
10343,1,2,0
10344,1,2,0
10345,1,2,0
10346,1,2,0
10347,1,2,0
10348,1,2,0
10349,1,2,0
10351,1,2,1
10352,1,2,0
10353,1,2,1
10354,1,2,1
10356,1,2,0
10357,1,2,0
10358,1,2,0
10360,1,2,1
10361,1,2,0
10362,1,2,0
10363,1,2,0
10364,1,2,0
10365,1,2,1
10366,1,2,1
10367,1,2,0
10368,1,2,1
10369,1,2,0
10376,1,2,0
10377,1,2,0
10378,2,2,0
10380,2,2,1
10381,2,2,0
10382,2,2,1
10383,2,2,0
10384,1,2,0
10385,1,2,0
10386,1,2,1
10387,1,2,1
10388,1,2,0
10389,1,2,1
10390,1,2,0
10391,2,2,0
10392,2,2,0
10393,2,2,1
10395,2,2,0
10396,1,2,1
10397,1,2,0
10398,2,2,1
10399,2,2,1
10400,2,2,1
10401,2,2,1
10402,2,2,0
10403,2,2,0
10404,2,2,0
10405,2,2,0
10406,2,2,1
10407,2,2,1
10409,1,2,0
10410,1,2,1
10411,1,2,1
10412,2,2,1
10413,2,2,1
10414,2,2,0
10415,2,2,1
10416,2,2,0
10417,2,2,0
10418,2,2,0
10420,2,2,0
10421,2,2,1
10423,2,2,1
10424,2,2,0
10425,2,2,0
10426,2,2,1
10427,2,2,0
10428,1,2,1
10429,2,2,1
10430,2,2,0
10431,2,2,0
10432,2,2,0
10433,2,2,0
10435,2,2,0
10436,2,2,0
10437,2,2,0
10438,2,2,0
10439,1,2,0
10440,1,2,0
10441,2,2,1
10442,2,2,0
10444,2,2,1
10445,2,2,0
10447,2,2,0
10448,2,2,1
10449,2,2,1
10450,2,2,0
10452,2,2,1
10453,2,2,1
10454,2,2,1
10455,2,2,0
10457,2,2,0
10459,1,2,1
10460,1,2,1
10462,1,2,0
10463,2,2,0
10464,2,2,0
10465,2,2,0
10466,2,2,0
10473,2,2,0
10474,2,2,0
10475,2,2,0
10476,2,2,0
10477,2,2,0
10478,2,2,0
10479,2,2,0
10480,2,2,0
10481,2,2,0
10482,2,2,0
10483,2,2,1
10484,2,2,0
10485,2,2,0
10487,2,2,0
10488,2,2,0
10489,2,2,0
10490,2,2,0
10491,2,2,0
10492,2,2,0
10493,2,2,1
10495,2,2,0
10496,2,2,0
10497,2,2,0
10498,2,2,0
10499,3,1,0
10500,3,1,0
10501,3,1,0
10502,3,1,0
10503,3,1,0
10504,3,1,0
10505,3,1,0
10506,3,1,1
10509,2,2,1
10510,3,1,0
10511,3,1,0
10512,2,2,0
10513,2,2,0
10514,3,1,0
10515,3,1,0
10516,3,1,0
10517,3,1,0
10518,3,1,1
10519,3,1,0
10520,2,2,0
10521,3,1,0
10523,3,1,0
10524,3,1,0
10525,3,1,0
10526,2,2,0
10527,3,1,0
10528,3,1,0
10529,3,1,0
10530,3,1,0
10531,3,1,0
10532,3,1,1
10533,3,1,0
10534,2,3,0
10535,2,3,0
10536,2,3,1
10537,2,3,0
10538,2,3,1
10539,2,3,0
10540,2,3,1
10541,2,3,1
10542,2,3,1
10543,2,3,0
10544,2,3,0
10545,2,3,1
10546,2,3,0
10547,2,3,1
10548,2,3,1
10549,2,3,1
10551,2,3,0
10552,2,3,1
10553,2,3,0
10554,2,3,1
10555,2,3,0
10557,2,3,0
10558,2,3,1
10559,2,3,0
10560,2,3,0
10561,2,3,0
10562,2,3,0
10563,2,3,1
10564,2,3,1
10568,2,3,0
10569,2,3,1
10570,2,3,0
10571,2,3,0
10572,2,3,1
10573,2,3,0
10574,2,3,1
10575,2,3,1
10576,2,3,0
10577,2,3,1
10578,2,3,0
10579,2,3,0
10580,2,3,1
10581,2,3,1
10582,2,3,1
10583,2,3,0
10584,2,3,1
10585,2,3,0
10586,2,3,0
10587,2,3,0
10588,2,3,0
10589,2,3,0
10590,2,3,1
10592,2,3,0
10593,2,3,0
10594,2,3,0
10595,2,2,0
10596,2,3,1
10597,2,3,0
10598,2,3,0
10599,2,3,1
10600,2,3,1
10601,2,2,0
10603,2,2,0
10604,2,2,0
10605,2,2,0
10606,2,2,1
10607,2,2,0
10608,2,2,0
10609,2,2,0
10610,2,2,0
10614,2,2,1
10615,2,2,1
10616,2,2,1
10617,2,2,0
10618,2,2,1
10620,2,2,1
10621,2,2,1
10623,2,2,1
10624,2,2,1
10625,2,2,1
10626,2,2,1
10627,2,2,1
10628,2,2,1
10629,2,2,1
10630,3,1,0
10631,2,3,0
10632,2,3,0
10633,2,3,0
10641,2,2,0
10644,3,1,0
10647,2,3,0
10648,2,3,0
10656,2,2,0
10658,2,2,0
10659,2,2,0
10660,2,2,0
10661,2,2,0
10663,2,2,0
10664,2,2,0
10665,2,2,0
10666,2,2,1
10668,2,2,1
10670,2,3,1
10671,2,3,1
10672,2,3,0
10673,2,2,0
10674,2,2,0
10675,2,2,0
10676,2,2,1
10679,2,2,0
10680,2,2,0
10681,2,3,0
10682,2,3,1
10686,2,2,1
10687,2,2,0
10688,2,2,0
10689,2,2,0
10690,2,2,0
10691,2,2,1
10692,2,2,0
10693,2,2,0
10694,2,2,1
10695,2,2,0
10697,2,2,1
10698,2,2,0
10699,2,2,1
10700,2,2,0
10702,2,2,1
10703,2,2,0
10704,2,3,0
10708,2,2,0
10709,2,2,0
10710,2,2,0
10711,2,2,0
10712,2,2,0
10713,2,2,0
10714,2,2,0
10715,2,3,1
10716,2,3,1
10717,2,2,1
10718,2,2,1
10719,2,2,0
10720,2,2,1
10721,2,2,1
10722,2,2,0
10723,2,2,0
10724,2,2,0
10725,2,2,0
10727,2,2,0
10728,2,2,1
10729,2,2,0
10730,2,2,0
10731,2,2,0
10732,2,2,0
10733,2,2,0
10734,2,2,0
10736,2,2,1
10737,2,2,1
10738,2,2,1
10740,2,2,1
10741,2,2,0
10742,2,2,1
10743,2,2,1
10744,2,2,1
10745,2,2,1
10748,2,2,1
10749,2,2,1
10750,2,2,1
10751,2,2,0
10752,2,2,0
10754,2,2,0
10755,2,2,0
10756,2,2,1
10757,2,2,1
10760,2,2,0
10764,2,2,0
10765,3,1,0
10766,3,1,0
10767,3,1,0
10768,3,1,0
10773,3,1,0
10775,3,1,0
10788,3,1,0
10789,3,1,0
10790,3,1,1
10791,3,1,0
10792,3,1,1
10793,3,1,1
10794,3,1,1
10795,3,1,1
10796,3,1,1
10797,2,2,0
10798,2,2,0
10799,2,2,0
10800,2,2,0
10802,2,2,0
10805,2,2,0
10809,2,3,0
10814,3,1,0
10815,2,2,0
10816,2,2,0
10817,2,2,0
10818,2,2,0
10819,2,2,0
10820,2,2,0
10821,3,2,0
10822,2,1,1
10823,2,1,0
10826,2,1,0
10829,2,1,0
10830,2,2,1
10831,2,2,0
10832,2,2,0
10833,2,2,1
10834,2,2,1
10835,2,2,1
10836,2,2,1
10837,2,2,0
10838,2,2,0
10839,3,2,1
10840,3,2,0
10841,3,2,1
10842,3,2,0
10843,3,2,0
10844,3,2,0
10845,3,2,1
10846,3,2,1
10847,2,2,0
10848,2,2,0
10849,2,2,0
10850,2,2,1
10851,2,2,0
10852,2,2,0
10853,2,2,1
10854,2,2,0
10855,2,2,0
10856,2,1,1
10857,3,2,1
10858,2,2,0
10859,2,2,0
10860,2,2,0
10861,2,2,1
10862,2,2,0
10863,3,2,1
10864,2,1,1
10865,2,1,1
10866,2,1,0
10867,2,1,0
10868,2,1,1
10869,2,1,0
10870,2,1,1
10871,2,1,1
10872,3,2,0
10873,3,2,0
10874,3,2,0
10875,3,2,0
10876,3,2,0
10877,3,2,0
10878,3,2,0
10879,3,2,0
10880,3,2,1
10881,2,2,1
10882,2,2,0
10884,2,2,0
10885,2,2,1
10888,2,2,0
10889,2,2,0
10890,2,2,0
10892,2,2,0
10893,2,2,1
10894,2,2,0
10895,2,2,0
10898,2,2,0
10899,2,2,0
10900,2,2,0
10901,2,2,0
10902,2,2,1
10903,2,2,0
10904,2,2,0
10905,2,2,0
10906,2,2,0
